거래일시,카드사,카드번호,승인번호,거래구분,공급가액,부가세,합계,할부
2025-02-22 17:29:19,롯데,9450-48**-****-5079,48299416,승인,45455,4545,50000,00
2025-02-22 17:43:09,신한,5563-11**-****-3644,25667321,승인,10909,1091,12000,00
2025-02-22 18:11:28,삼성,9430-34**-****-2146,16993664,승인,36364,3636,40000,00
2025-02-22 18:27:32,롯데,5284-58**-****-1324,67364292,승인,63636,6364,70000,00
2025-02-22 18:40:12,BC,4556-58**-****-7524,32517176,승인,54545,5455,60000,00
2025-02-22 19:09:13,삼성,9410-74**-****-4871,20491063,승인,45455,4545,50000,00
2025-02-22 19:23:44,현대,4214-41**-****-5043,74119239,승인,36364,3636,40000,00
2025-02-22 20:21:21,신한,5563-87**-****-4644,61202173,승인,50000,5000,55000,03
2025-02-22 20:41:45,KB국민,9420-76**-****-2316,35343427,승인,16364,1636,18000,00
2025-02-22 21:10:53,신한,4563-78**-****-9202,98380502,승인,16364,1636,18000,00
2025-02-22 21:25:47,KB국민,9420-62**-****-2167,15211257,승인,59091,5909,65000,00
2025-02-22 21:37:19,롯데,4280-23**-****-2456,95386667,승인,16364,1636,18000,00
2025-02-22 21:48:58,KB국민,9420-42**-****-3878,61063166,승인,54545,5455,60000,00
2025-02-22 22:07:24,신한,4563-75**-****-6711,75581713,승인,45455,4545,50000,00
2025-02-23 10:55:44,롯데,9450-87**-****-1420,26494625,승인,63636,6364,70000,00
2025-02-23 11:11:51,신한,4563-90**-****-8220,93808429,승인,50000,5000,55000,00
2025-02-23 13:05:07,신한,5563-24**-****-4082,86885150,승인,40909,4091,45000,00
2025-02-23 13:40:10,신한,4563-45**-****-3042,18625158,승인,40909,4091,45000,00
2025-02-23 13:47:13,현대,4214-22**-****-1025,19373966,승인,63636,6364,70000,03
2025-02-23 14:08:28,신한,9411-37**-****-4436,36260378,승인,18182,1818,20000,00
2025-02-23 14:38:13,현대,4214-22**-****-1025,19373966,취소,63636,6364,70000,03
2025-02-23 14:42:44,삼성,5765-30**-****-1478,53822194,승인,40909,4091,45000,00
2025-02-23 14:48:50,BC,9460-68**-****-5981,97863486,승인,27273,2727,30000,00
2025-02-23 15:31:25,신한,4563-59**-****-2645,49441620,승인,40909,4091,45000,00
2025-02-23 16:37:15,KB국민,5370-44**-****-2000,10969945,승인,72727,7273,80000,00
2025-02-23 17:33:46,신한,9411-60**-****-9978,23062011,승인,10909,1091,12000,00
2025-02-23 17:45:47,현대,4214-38**-****-4823,44775001,승인,63636,6364,70000,00
2025-02-23 17:54:20,KB국민,5370-17**-****-6092,89196483,승인,16364,1636,18000,00
2025-02-23 18:14:06,삼성,9430-28**-****-6176,49838982,승인,16364,1636,18000,00
2025-02-23 18:19:32,신한,5563-90**-****-8836,38951443,승인,6364,636,7000,00
2025-02-23 18:45:24,하나,4568-36**-****-3501,40208616,승인,4545,455,5000,00
2025-02-23 18:54:24,신한,4563-76**-****-3069,99086047,승인,16364,1636,18000,00
2025-02-23 19:00:40,삼성,9410-96**-****-6333,69633763,승인,59091,5909,65000,00
2025-02-23 19:03:59,BC,6243-48**-****-7419,98483078,승인,7273,727,8000,00
2025-02-23 19:12:31,KB국민,9420-33**-****-4482,36969824,승인,45455,4545,50000,00
2025-02-23 19:45:09,삼성,9410-96**-****-5937,83651529,승인,36364,3636,40000,00
2025-02-23 19:50:02,신한,9411-87**-****-7154,79803166,승인,40909,4091,45000,00
2025-02-23 20:26:33,현대,9440-57**-****-3890,35018189,승인,63636,6364,70000,00
2025-02-23 20:31:43,삼성,9430-95**-****-3389,14609555,승인,18182,1818,20000,00
2025-02-23 21:10:01,KB국민,4569-54**-****-8756,62527814,승인,22727,2273,25000,00
2025-02-23 21:17:44,신한,5563-75**-****-8785,65448912,승인,50000,5000,55000,00
2025-02-23 21:40:46,삼성,9410-92**-****-2059,56066984,승인,72727,7273,80000,00
2025-02-23 21:49:17,현대,6011-95**-****-3016,28220919,승인,50000,5000,55000,00
2025-02-23 22:29:10,하나,5320-41**-****-4946,38405950,승인,72727,7273,80000,00
2025-02-23 22:48:17,KB국민,4569-57**-****-6514,56047075,승인,72727,7273,80000,00
2025-02-23 22:52:15,현대,9440-52**-****-6833,23445578,승인,59091,5909,65000,00
2025-02-24 12:29:55,신한,5563-57**-****-8292,11557250,승인,40909,4091,45000,00
2025-02-24 13:05:07,현대,6011-12**-****-4685,88765739,승인,40909,4091,45000,00
2025-02-24 13:25:31,현대,9440-98**-****-7150,98384904,승인,36364,3636,40000,00
2025-02-24 17:27:43,NH,9470-70**-****-6825,34109916,승인,40909,4091,45000,00
2025-02-24 18:36:30,현대,6011-59**-****-3967,74987079,승인,45455,4545,50000,00
2025-02-24 19:00:35,BC,9460-26**-****-1641,87186069,승인,18182,1818,20000,00
2025-02-24 20:01:25,BC,6243-18**-****-9004,79645728,승인,54545,5455,60000,00
2025-02-24 20:34:45,롯데,9450-33**-****-2922,90410190,승인,6364,636,7000,00
2025-02-24 21:07:32,KB국민,9420-41**-****-7619,14562440,승인,45455,4545,50000,00
2025-02-24 22:44:27,KB국민,5370-33**-****-9806,64402540,승인,45455,4545,50000,00
2025-02-25 10:38:15,신한,5563-97**-****-2802,83600812,승인,27273,2727,30000,00
2025-02-25 12:16:16,현대,9440-68**-****-7554,21174172,승인,40909,4091,45000,00
2025-02-25 14:23:36,현대,9440-65**-****-6183,60860721,승인,45455,4545,50000,00
2025-02-25 17:21:40,신한,4563-28**-****-5476,40301728,승인,6364,636,7000,00
2025-02-25 18:08:36,현대,4214-75**-****-9818,38164181,승인,50000,5000,55000,00
2025-02-25 18:54:48,삼성,9410-48**-****-9292,58796148,승인,36364,3636,40000,00
2025-02-25 19:42:52,신한,9411-48**-****-3321,38885391,승인,36364,3636,40000,00
2025-02-25 21:43:27,KB국민,5370-91**-****-5413,96647103,승인,40909,4091,45000,00
2025-02-25 22:10:27,신한,9411-47**-****-9510,98470632,승인,36364,3636,40000,00
2025-02-25 22:38:35,KB국민,4569-89**-****-3105,66641896,승인,40909,4091,45000,00
2025-02-26 13:18:35,BC,9460-96**-****-7946,78274190,승인,18182,1818,20000,00
2025-02-26 13:24:36,삼성,5765-41**-****-7064,91698732,승인,36364,3636,40000,00
2025-02-26 17:29:11,하나,5320-45**-****-5699,67413657,승인,50000,5000,55000,00
2025-02-26 17:39:12,현대,6011-54**-****-9754,42779491,승인,4545,455,5000,00
2025-02-26 18:45:56,신한,9411-62**-****-6007,51974837,승인,40909,4091,45000,00
2025-02-26 18:51:31,KB국민,9420-80**-****-5620,46380247,승인,36364,3636,40000,00
2025-02-26 18:56:54,KB국민,5370-29**-****-9414,98256603,승인,50000,5000,55000,00
2025-02-26 19:57:03,신한,4563-54**-****-3960,81361168,승인,40909,4091,45000,00
2025-02-26 20:40:05,롯데,9450-83**-****-3705,17705644,승인,36364,3636,40000,00
2025-02-26 21:08:30,KB국민,9420-99**-****-9722,26735821,승인,18182,1818,20000,00
2025-02-26 22:14:24,롯데,9450-77**-****-3879,51144384,승인,36364,3636,40000,00
2025-02-26 22:42:58,현대,9440-31**-****-8350,80265183,승인,22727,2273,25000,00
2025-02-27 13:28:42,삼성,9430-10**-****-8110,58215939,승인,40909,4091,45000,00
2025-02-27 14:33:32,KB국민,4569-29**-****-1113,98131849,승인,31818,3182,35000,00
2025-02-27 15:13:00,KB국민,9420-14**-****-9446,72150455,승인,45455,4545,50000,00
2025-02-27 15:30:25,신한,4563-78**-****-3984,46169218,승인,36364,3636,40000,00
2025-02-27 16:00:22,KB국민,5370-65**-****-2660,76041312,승인,31818,3182,35000,00
2025-02-27 16:07:21,BC,9460-48**-****-5752,74843897,승인,31818,3182,35000,00
2025-02-27 16:08:32,하나,4568-58**-****-9118,32881970,승인,36364,3636,40000,00
2025-02-27 19:57:02,현대,4214-25**-****-5354,66518457,승인,7273,727,8000,00
2025-02-27 21:45:12,신한,9411-60**-****-3190,66513148,승인,36364,3636,40000,00
2025-02-27 21:54:31,신한,5563-52**-****-8542,50043946,승인,36364,3636,40000,00
2025-02-28 13:26:35,NH,5765-56**-****-6690,70194264,승인,54545,5455,60000,00
2025-02-28 13:47:38,삼성,5765-34**-****-4120,69830209,승인,40909,4091,45000,00
2025-02-28 14:02:34,신한,5563-45**-****-3427,27847118,승인,9091,909,10000,00
2025-02-28 14:54:37,신한,9411-34**-****-5486,29623857,승인,45455,4545,50000,00
2025-02-28 15:08:18,하나,9480-60**-****-4116,76441251,승인,36364,3636,40000,00
2025-02-28 15:17:22,신한,9411-10**-****-1669,16996855,승인,63636,6364,70000,00
2025-02-28 15:40:51,삼성,9410-57**-****-8109,29909077,승인,16364,1636,18000,00
2025-02-28 15:50:03,하나,9480-24**-****-9758,10187899,승인,9091,909,10000,00
2025-02-28 17:17:13,삼성,5765-75**-****-1145,71128254,승인,45455,4545,50000,00
2025-02-28 17:38:47,KB국민,4569-72**-****-5623,21088383,승인,36364,3636,40000,00
2025-02-28 17:39:12,BC,4556-77**-****-7673,51130478,승인,40909,4091,45000,00
2025-02-28 17:39:18,하나,5320-55**-****-1170,39431208,승인,13636,1364,15000,00
2025-02-28 18:46:33,신한,5563-80**-****-5399,25985787,승인,54545,5455,60000,00
2025-02-28 19:07:58,삼성,5765-31**-****-1358,90417043,승인,63636,6364,70000,00
2025-02-28 19:14:14,KB국민,9420-48**-****-1846,24771325,승인,59091,5909,65000,06
2025-02-28 19:17:11,하나,5320-98**-****-2743,61268618,승인,10909,1091,12000,00
2025-02-28 19:20:13,KB국민,5370-33**-****-8059,43858172,승인,54545,5455,60000,00
2025-02-28 19:20:48,KB국민,4569-24**-****-3153,24479352,승인,63636,6364,70000,00
2025-02-28 19:27:12,현대,6011-88**-****-9230,34318675,승인,72727,7273,80000,00
2025-02-28 19:40:38,신한,5563-43**-****-9999,27933045,승인,13636,1364,15000,00
2025-02-28 19:55:32,삼성,5765-81**-****-7293,62378052,승인,40909,4091,45000,00
2025-02-28 20:08:09,KB국민,5370-96**-****-1852,55921387,승인,59091,5909,65000,00
2025-02-28 20:15:39,롯데,5284-43**-****-2884,43199341,승인,45455,4545,50000,00
2025-02-28 20:23:47,신한,5563-21**-****-7292,24276138,승인,59091,5909,65000,00
2025-02-28 21:04:34,신한,9411-29**-****-9741,15880227,승인,59091,5909,65000,00
2025-02-28 21:05:31,KB국민,5370-82**-****-4094,75836262,승인,7273,727,8000,00
2025-02-28 21:11:41,삼성,9410-60**-****-3911,91580498,승인,10909,1091,12000,00
2025-02-28 21:16:55,KB국민,4569-51**-****-4614,46076853,승인,27273,2727,30000,00
2025-02-28 22:23:21,삼성,5765-52**-****-3134,58394712,승인,54545,5455,60000,00
2025-03-01 12:56:53,삼성,9410-64**-****-4713,61725238,승인,63636,6364,70000,00
2025-03-01 13:41:18,NH,5765-72**-****-2841,32757831,승인,50000,5000,55000,00
2025-03-01 16:06:17,현대,6011-10**-****-2251,29950518,승인,72727,7273,80000,00
2025-03-01 17:01:07,롯데,4280-26**-****-1716,43332025,승인,36364,3636,40000,00
2025-03-01 17:29:58,삼성,5765-87**-****-1193,23385526,승인,63636,6364,70000,00
2025-03-01 17:46:17,삼성,9410-55**-****-7308,52857838,승인,45455,4545,50000,00
2025-03-01 17:54:55,신한,9411-41**-****-7898,38284690,승인,7273,727,8000,00
2025-03-01 18:15:03,현대,9440-79**-****-2684,49827566,승인,54545,5455,60000,00
2025-03-01 18:30:44,현대,9440-59**-****-5028,66191544,승인,63636,6364,70000,00
2025-03-01 18:34:34,KB국민,4569-84**-****-2369,66618508,승인,72727,7273,80000,00
2025-03-01 18:49:44,현대,9440-10**-****-6926,37283734,승인,9091,909,10000,00
2025-03-01 19:11:27,KB국민,5370-89**-****-5940,48521233,승인,59091,5909,65000,00
2025-03-01 20:03:47,삼성,5765-58**-****-3344,13536218,승인,7273,727,8000,00
2025-03-01 20:09:20,KB국민,4569-24**-****-2102,87556758,승인,45455,4545,50000,00
2025-03-01 20:17:09,롯데,9450-79**-****-2742,55417925,승인,36364,3636,40000,00
2025-03-01 21:05:12,KB국민,4569-49**-****-3672,54527579,승인,45455,4545,50000,00
2025-03-01 22:01:23,KB국민,5370-17**-****-2804,56888632,승인,22727,2273,25000,00
2025-03-01 22:14:06,신한,9411-20**-****-6906,15817913,승인,54545,5455,60000,00
2025-03-02 11:06:42,KB국민,9420-13**-****-3591,29714795,승인,40909,4091,45000,00
2025-03-02 11:25:11,BC,4556-50**-****-8821,97603904,승인,40909,4091,45000,00
2025-03-02 11:45:49,신한,5563-29**-****-2228,86088145,승인,63636,6364,70000,00
2025-03-02 12:20:10,삼성,9430-21**-****-6789,19547433,승인,54545,5455,60000,00
2025-03-02 12:23:38,삼성,5765-18**-****-2744,38442071,승인,59091,5909,65000,00
2025-03-02 13:29:05,하나,9480-97**-****-4533,97807942,승인,40909,4091,45000,00
2025-03-02 13:45:10,KB국민,4569-89**-****-6903,67834613,승인,59091,5909,65000,00
2025-03-02 13:50:15,삼성,9410-58**-****-5762,31234023,승인,22727,2273,25000,00
2025-03-02 13:56:41,현대,9440-30**-****-9245,11458621,승인,36364,3636,40000,00
2025-03-02 14:49:29,하나,4568-93**-****-8242,28850509,승인,10909,1091,12000,00
2025-03-02 16:05:15,삼성,9430-33**-****-3452,73050755,승인,40909,4091,45000,00
2025-03-02 17:10:17,KB국민,5370-61**-****-4471,93086647,승인,40909,4091,45000,00
2025-03-02 17:27:43,KB국민,9420-49**-****-9222,40509683,승인,72727,7273,80000,00
2025-03-02 18:54:04,KB국민,4569-54**-****-2531,72529032,승인,9091,909,10000,00
2025-03-02 19:31:06,삼성,9430-21**-****-9964,76962870,승인,36364,3636,40000,00
2025-03-02 19:32:28,BC,6243-89**-****-1699,96418337,승인,10909,1091,12000,00
2025-03-02 19:48:58,신한,9411-44**-****-4937,21413788,승인,54545,5455,60000,00
2025-03-02 19:52:24,삼성,9430-44**-****-4190,24549320,승인,45455,4545,50000,00
2025-03-02 20:47:33,KB국민,4569-46**-****-1216,24933959,승인,54545,5455,60000,00
2025-03-02 21:08:28,KB국민,9420-57**-****-6138,21205911,승인,13636,1364,15000,00
2025-03-02 21:32:06,삼성,9430-47**-****-1612,31638985,승인,45455,4545,50000,00
2025-03-02 21:36:31,신한,4563-62**-****-7568,93172511,승인,4545,455,5000,00
2025-03-02 22:32:12,롯데,9450-52**-****-2595,64665076,승인,59091,5909,65000,00
2025-03-02 22:36:02,삼성,9430-55**-****-1138,47903378,승인,72727,7273,80000,00
2025-03-03 11:09:30,현대,4214-86**-****-1513,61040965,승인,31818,3182,35000,00
2025-03-03 11:51:23,하나,9480-37**-****-1886,13079321,승인,40909,4091,45000,00
2025-03-03 12:13:47,KB국민,9420-86**-****-3721,60674785,승인,31818,3182,35000,00
2025-03-03 12:55:45,BC,6243-95**-****-4507,44822417,승인,40909,4091,45000,00
2025-03-03 13:11:46,NH,4547-35**-****-8096,63891165,승인,27273,2727,30000,00
2025-03-03 14:03:05,신한,4563-35**-****-3695,56879065,승인,40909,4091,45000,00
2025-03-03 14:13:12,하나,4568-48**-****-1265,51200201,승인,45455,4545,50000,00
2025-03-03 16:20:21,KB국민,4569-45**-****-2873,71012513,승인,45455,4545,50000,00
2025-03-03 17:00:35,신한,5563-51**-****-3369,99129018,승인,54545,5455,60000,00
2025-03-03 17:48:21,NH,4547-57**-****-8018,33742466,승인,6364,636,7000,00
2025-03-03 18:10:34,KB국민,9420-91**-****-8167,48016951,승인,16364,1636,18000,00
2025-03-03 18:55:07,현대,4214-55**-****-6762,82808690,승인,50000,5000,55000,00
2025-03-03 19:26:06,롯데,4280-22**-****-9924,95030306,승인,18182,1818,20000,00
2025-03-03 19:59:57,하나,9480-93**-****-2468,12204726,승인,6364,636,7000,00
2025-03-03 20:43:26,KB국민,5370-91**-****-8361,87628449,승인,45455,4545,50000,06
2025-03-03 21:30:30,현대,6011-55**-****-8156,86546634,승인,54545,5455,60000,00
2025-03-03 22:43:27,신한,9411-45**-****-2134,64367371,승인,45455,4545,50000,00
2025-03-03 22:46:47,삼성,9410-50**-****-9182,25248056,승인,45455,4545,50000,00
2025-03-04 15:25:12,현대,6011-26**-****-8030,95399182,승인,45455,4545,50000,00
2025-03-04 17:46:11,NH,4547-22**-****-4784,26955763,승인,50000,5000,55000,00
2025-03-04 17:52:41,삼성,9410-46**-****-9315,45917890,승인,50000,5000,55000,00
2025-03-04 18:40:36,BC,6243-80**-****-5263,31347754,승인,16364,1636,18000,00
2025-03-04 19:58:05,KB국민,9420-68**-****-3138,95156202,승인,27273,2727,30000,00
2025-03-04 20:53:52,BC,4556-83**-****-3792,67716265,승인,54545,5455,60000,00
2025-03-04 21:13:05,삼성,9410-13**-****-3507,92959929,승인,6364,636,7000,00
2025-03-04 21:13:14,KB국민,4569-54**-****-3038,72269929,승인,50000,5000,55000,00
2025-03-04 21:16:19,현대,9440-13**-****-1254,30585690,승인,50000,5000,55000,06
2025-03-05 11:05:59,현대,6011-24**-****-2694,71623079,승인,31818,3182,35000,00
2025-03-05 13:24:27,KB국민,4569-67**-****-2052,32447787,승인,9091,909,10000,00
2025-03-05 14:43:54,하나,9480-31**-****-6105,37626276,승인,36364,3636,40000,00
2025-03-05 15:57:14,신한,9411-43**-****-7194,98484070,승인,36364,3636,40000,00
2025-03-05 16:14:05,신한,4563-21**-****-4264,56782042,승인,31818,3182,35000,00
2025-03-05 18:40:04,현대,4214-91**-****-6137,70515891,승인,40909,4091,45000,00
2025-03-05 19:34:01,KB국민,4569-37**-****-2880,13959103,승인,54545,5455,60000,00
2025-03-05 19:41:18,롯데,4280-34**-****-7552,43566934,승인,50000,5000,55000,00
2025-03-05 20:11:19,NH,5765-25**-****-1515,56011239,승인,36364,3636,40000,00
2025-03-05 20:58:53,KB국민,4569-62**-****-1359,19875199,승인,40909,4091,45000,00
2025-03-05 21:07:06,신한,9411-19**-****-2520,76336447,승인,40909,4091,45000,00
2025-03-05 21:31:27,KB국민,9420-50**-****-5451,93605694,승인,18182,1818,20000,00
2025-03-05 22:30:39,KB국민,9420-25**-****-5169,35883252,승인,54545,5455,60000,00
2025-03-06 11:03:52,삼성,9430-38**-****-8138,32842710,승인,27273,2727,30000,00
2025-03-06 12:46:57,BC,6243-98**-****-1080,17045220,승인,36364,3636,40000,00
2025-03-06 13:25:02,NH,9470-22**-****-8698,65710942,승인,45455,4545,50000,03
2025-03-06 13:49:18,신한,9411-98**-****-4373,20471228,승인,6364,636,7000,00
2025-03-06 15:01:18,현대,6011-69**-****-1076,48166934,승인,27273,2727,30000,00
2025-03-06 15:13:42,신한,4563-11**-****-3003,52760310,승인,36364,3636,40000,00
2025-03-06 15:50:02,삼성,9430-43**-****-2229,54201786,승인,27273,2727,30000,00
2025-03-06 16:09:48,NH,4547-95**-****-8320,26424667,승인,27273,2727,30000,00
2025-03-06 17:38:13,신한,5563-83**-****-2225,96740906,승인,54545,5455,60000,00
2025-03-06 17:44:29,BC,9460-89**-****-7126,23790014,승인,50000,5000,55000,00
2025-03-06 17:48:27,BC,9460-73**-****-9092,16280294,승인,45455,4545,50000,00
2025-03-06 18:15:36,현대,4214-71**-****-6274,40310459,승인,18182,1818,20000,00
2025-03-06 18:18:38,신한,4563-33**-****-8035,58015656,승인,54545,5455,60000,03
2025-03-06 19:45:21,KB국민,4569-81**-****-4811,18889930,승인,40909,4091,45000,00
2025-03-06 19:50:51,신한,9411-25**-****-8548,26950183,승인,50000,5000,55000,00
2025-03-06 20:17:20,KB국민,4569-88**-****-9090,16318000,승인,45455,4545,50000,00
2025-03-06 22:26:07,KB국민,9420-85**-****-6355,61386266,승인,36364,3636,40000,00
2025-03-07 10:55:15,삼성,5765-39**-****-5762,80500436,승인,72727,7273,80000,00
2025-03-07 12:46:52,KB국민,5370-91**-****-6695,48653705,승인,54545,5455,60000,00
2025-03-07 13:32:27,삼성,9410-93**-****-1805,61341304,승인,59091,5909,65000,00
2025-03-07 14:17:27,현대,6011-28**-****-2672,71868214,승인,45455,4545,50000,00
2025-03-07 14:26:54,현대,9440-73**-****-6852,14147955,승인,9091,909,10000,00
2025-03-07 14:42:13,BC,9460-36**-****-6577,89258668,승인,72727,7273,80000,00
2025-03-07 14:43:04,신한,9411-95**-****-1208,73699826,승인,45455,4545,50000,00
2025-03-07 15:47:44,신한,5563-34**-****-2462,60704539,승인,16364,1636,18000,00
2025-03-07 17:01:11,NH,9470-70**-****-6769,88270257,승인,54545,5455,60000,00
2025-03-07 18:06:43,현대,9440-24**-****-4597,17132030,승인,36364,3636,40000,00
2025-03-07 18:22:16,NH,9470-65**-****-6806,38463020,승인,40909,4091,45000,00
2025-03-07 18:48:09,삼성,5765-67**-****-6499,75855518,승인,40909,4091,45000,00
2025-03-07 19:18:46,삼성,5765-49**-****-8811,42026965,승인,36364,3636,40000,00
2025-03-07 20:27:12,신한,4563-87**-****-9676,76252048,승인,54545,5455,60000,00
2025-03-07 20:32:54,롯데,5284-74**-****-3523,24181508,승인,59091,5909,65000,00
2025-03-07 20:34:16,신한,4563-52**-****-5933,79502107,승인,72727,7273,80000,00
2025-03-07 20:54:55,KB국민,4569-91**-****-9508,12781968,승인,27273,2727,30000,00
2025-03-07 21:14:58,KB국민,9420-35**-****-9412,63714593,승인,59091,5909,65000,00
2025-03-07 21:36:17,삼성,9410-60**-****-7628,62732189,승인,50000,5000,55000,00
2025-03-07 21:47:07,삼성,9430-70**-****-1468,98836768,승인,50000,5000,55000,00
2025-03-08 11:19:00,신한,9411-27**-****-5119,57005495,승인,63636,6364,70000,00
2025-03-08 12:18:36,현대,9440-16**-****-9369,37523284,승인,72727,7273,80000,00
2025-03-08 14:09:40,신한,5563-31**-****-4943,78654380,승인,4545,455,5000,00
2025-03-08 14:18:29,KB국민,5370-14**-****-5960,96585062,승인,6364,636,7000,00
